Data;Fechamento;Abertura;Maxima;Minima;Var%
24062016;3.7508;3.7983;3.8205;3.6400;-1.36%
27062016;3.7398;3.7331;3.7694;3.6988;-0.29%
28062016;3.6551;3.7379;3.7718;3.6452;-2.26%
29062016;3.5845;3.6542;3.6753;3.5785;-1.93%
30062016;3.5687;3.5833;3.6222;3.5207;-0.44%
01072016;3.6037;3.5669;3.6219;3.5527;0.98%
04072016;3.6473;3.6029;3.6507;3.5860;1.21%
05072016;3.6578;3.6452;3.6772;3.6424;0.29%
06072016;3.6961;3.6569;3.7109;3.6407;1.05%
07072016;3.7258;3.6966;3.7314;3.6773;0.80%
08072016;3.6486;3.7233;3.7329;3.6214;-2.07%
11072016;3.6596;3.6435;3.6684;3.6294;0.30%
12072016;3.6452;3.6579;3.6860;3.6174;-0.39%
13072016;3.6195;3.6437;3.6672;3.6177;-0.71%
14072016;3.6153;3.6180;3.6448;3.5730;-0.12%
15072016;3.6220;3.6155;3.6319;3.5958;0.19%
18072016;3.6026;3.6192;3.6343;3.5931;-0.54%
19072016;3.5811;3.6010;3.6200;3.5781;-0.60%
20072016;3.5899;3.5794;3.5930;3.5641;0.25%
21072016;3.6077;3.5885;3.6248;3.5716;0.50%
22072016;3.5732;3.6065;3.6220;3.5679;-0.96%
25072016;3.6127;3.5713;3.6258;3.5643;1.11%
26072016;3.6004;3.6113;3.6250;3.5854;-0.34%
27072016;3.6091;3.5987;3.6229;3.5886;0.24%
28072016;3.6429;3.6067;3.6553;3.6016;0.94%
29072016;3.6282;3.6416;3.6585;3.6039;-0.40%
01082016;3.6444;3.6273;3.6593;3.6209;0.45%
02082016;3.6570;3.6417;3.6740;3.6275;0.35%
03082016;3.6097;3.6548;3.6815;3.6063;-1.29%
04082016;3.5541;3.6079;3.6130;3.5481;-1.54%
05082016;3.5096;3.5508;3.5606;3.5052;-1.25%
08082016;3.5217;3.5090;3.5373;3.4972;0.34%
09082016;3.4977;3.5191;3.5239;3.4739;-0.68%
10082016;3.4951;3.4954;3.5225;3.4810;-0.07%
11082016;3.5025;3.4934;3.5189;3.4775;0.21%
12082016;3.5632;3.5019;3.5668;3.4915;1.73%
15082016;3.5634;3.5636;3.5691;3.5321;0.01%
16082016;3.6124;3.5622;3.6171;3.5577;1.38%
17082016;3.6164;3.6099;3.6450;3.5991;0.11%
18082016;3.6780;3.6151;3.6871;3.6128;1.70%
19082016;3.6286;3.6766;3.6816;3.6258;-1.34%
22082016;3.6236;3.6232;3.6542;3.6116;-0.14%
23082016;3.6561;3.6223;3.6623;3.6101;0.90%
24082016;3.6333;3.6539;3.6632;3.6230;-0.62%
25082016;3.6520;3.6314;3.6615;3.6275;0.51%
26082016;3.6567;3.6500;3.6780;3.5889;0.13%
29082016;3.6138;3.6532;3.6767;3.6110;-1.17%
30082016;3.6124;3.6132;3.6419;3.5921;-0.04%
31082016;3.5969;3.6115;3.6337;3.5839;-0.43%
01092016;3.6479;3.5996;3.6506;3.5846;1.42%
02092016;3.6333;3.6473;3.6689;3.6135;-0.40%
05092016;3.6596;3.6301;3.6641;3.6206;0.72%
06092016;3.5964;3.6575;3.6663;3.5936;-1.73%
07092016;3.5896;3.5954;3.6096;3.5838;-0.19%
08092016;3.6143;3.5863;3.6277;3.5756;0.69%
09092016;3.6770;3.6122;3.6888;3.6119;1.73%
12092016;3.6464;3.6745;3.7169;3.6387;-0.83%
13092016;3.7166;3.6446;3.7422;3.6408;1.93%
14092016;3.7604;3.7155;3.7694;3.6995;1.18%
15092016;3.7130;3.7584;3.7837;3.7000;-1.26%
16092016;3.6398;3.7117;3.7285;3.6357;-1.97%
19092016;3.6576;3.6404;3.6650;3.6308;0.49%
20092016;3.6350;3.6564;3.6691;3.6224;-0.62%
21092016;3.5884;3.6329;3.6386;3.5833;-1.28%
22092016;3.6098;3.5877;3.6179;3.5741;0.60%
23092016;3.6429;3.6082;3.6536;3.5886;0.92%
26092016;3.6464;3.6386;3.6660;3.6263;0.10%
27092016;3.6276;3.6451;3.6543;3.6036;-0.52%
28092016;3.6079;3.6254;3.6562;3.6003;-0.54%
29092016;3.6582;3.6064;3.6663;3.6010;1.39%
30092016;3.6650;3.6561;3.6703;3.6118;0.19%
03102016;3.5993;3.6633;3.6686;3.5842;-1.79%
04102016;3.6503;3.5970;3.6554;3.5752;1.42%
05102016;3.6084;3.6477;3.6620;3.6025;-1.15%
06102016;3.6018;3.6064;3.6270;3.5882;-0.18%
07102016;3.6072;3.6006;3.6151;3.5645;0.15%
10102016;3.5714;3.6060;3.6100;3.5595;-0.99%
11102016;3.5322;3.5688;3.5785;3.5292;-1.10%
12102016;3.5255;3.5304;3.5422;3.5165;-0.19%
13102016;3.5139;3.5224;3.5534;3.5083;-0.33%
14102016;3.5163;3.5129;3.5263;3.4849;0.07%
17102016;3.5223;3.5141;3.5388;3.5061;0.17%
18102016;3.5015;3.5201;3.5364;3.4868;-0.59%
19102016;3.4785;3.4979;3.5118;3.4668;-0.66%
20102016;3.4356;3.4761;3.4950;3.4224;-1.23%
21102016;3.4297;3.4330;3.4455;3.4109;-0.17%
24102016;3.4001;3.4267;3.4366;3.3853;-0.86%
25102016;3.3918;3.3973;3.4076;3.3762;-0.24%
26102016;3.4264;3.3898;3.4401;3.3807;1.02%
27102016;3.4545;3.4238;3.4606;3.4145;0.82%
28102016;3.5230;3.4522;3.5253;3.4453;1.98%
31102016;3.5022;3.5187;3.5231;3.4628;-0.59%
01112016;3.5784;3.4999;3.6024;3.4935;2.18%
02112016;3.5911;3.5762;3.6025;3.5740;0.35%
03112016;3.6010;3.5889;3.6208;3.5629;0.28%
04112016;3.6027;3.6006;3.6256;3.5756;0.05%
07112016;3.5351;3.6029;3.6037;3.5229;-1.88%
08112016;3.4947;3.5353;3.5540;3.4833;-1.14%
09112016;3.5098;3.4939;3.6074;3.4822;0.43%
10112016;3.6888;3.5104;3.7015;3.4995;5.10%
11112016;3.6818;3.6902;3.8087;3.6601;-0.19%
14112016;3.6862;3.6797;3.7431;3.6368;0.12%
15112016;3.6886;3.6856;3.7189;3.6824;0.07%
16112016;3.6563;3.6879;3.7058;3.6417;-0.88%
17112016;3.6334;3.6568;3.7050;3.6185;-0.63%
18112016;3.5825;3.6324;3.6583;3.5720;-1.40%
21112016;3.5636;3.5821;3.6027;3.5489;-0.53%
22112016;3.5654;3.5619;3.6092;3.5393;0.05%
23112016;3.5829;3.5655;3.6118;3.5551;0.49%
24112016;3.5794;3.5813;3.6362;3.5751;-0.10%
25112016;3.6232;3.5799;3.6761;3.5739;1.22%
28112016;3.5940;3.6264;3.6570;3.5779;-0.81%
29112016;3.6196;3.5934;3.6228;3.5848;0.71%
30112016;3.5832;3.6196;3.6846;3.5761;-1.01%
01122016;3.7016;3.5825;3.7037;3.5825;3.30%
02122016;3.7092;3.7007;3.7204;3.6708;0.21%
05122016;3.6829;3.7106;3.7149;3.6519;-0.71%
06122016;3.6527;3.6826;3.7357;3.6336;-0.82%
07122016;3.6378;3.6534;3.6784;3.6193;-0.41%
08122016;3.5833;3.6369;3.7049;3.5772;-1.50%
09122016;3.5684;3.5852;3.6045;3.5353;-0.42%
12122016;3.5506;3.5637;3.6172;3.5412;-0.50%
13122016;3.5446;3.5511;3.5711;3.5269;-0.17%
14122016;3.5513;3.5450;3.5661;3.5133;0.19%
15122016;3.5090;3.5501;3.5592;3.5002;-1.19%
16122016;3.5450;3.5107;3.5553;3.4917;1.03%
19122016;3.5004;3.5421;3.5547;3.4960;-1.26%
20122016;3.4848;3.5025;3.5121;3.4691;-0.45%
21122016;3.4682;3.4840;3.4950;3.4642;-0.48%
22122016;3.4308;3.4678;3.5046;3.4291;-1.08%
23122016;3.4204;3.4312;3.4404;3.4007;-0.30%
26122016;3.4264;3.4200;3.4352;3.4104;0.18%
27122016;3.4207;3.4259;3.4373;3.4166;-0.17%
28122016;3.4202;3.4196;3.4274;3.3975;-0.01%
29122016;3.4146;3.4213;3.4436;3.3969;-0.16%
30122016;3.4226;3.4148;3.4676;3.4116;0.23%
02012017;3.4367;3.4268;3.4417;3.4078;0.41%
03012017;3.3977;3.4353;3.4475;3.3660;-1.13%
04012017;3.3735;3.3969;3.4109;3.3640;-0.71%
05012017;3.3933;3.3742;3.4101;3.3577;0.59%
06012017;3.3960;3.3929;3.4081;3.3712;0.08%
09012017;3.3805;3.3979;3.4036;3.3693;-0.46%
10012017;3.3735;3.3807;3.3984;3.3685;-0.21%
11012017;3.3838;3.3737;3.3935;3.3544;0.31%
12012017;3.3833;3.3833;3.4101;3.3628;-0.01%
13012017;3.4287;3.3847;3.4331;3.3815;1.34%
16012017;3.4373;3.4199;3.4410;3.4075;0.25%
17012017;3.4406;3.4360;3.4639;3.4178;0.10%
18012017;3.4346;3.4404;3.4508;3.4278;-0.17%
19012017;3.4087;3.4345;3.4478;3.3918;-0.75%
20012017;3.3918;3.4097;3.4193;3.3870;-0.50%
23012017;3.4053;3.3867;3.4190;3.3804;0.40%
24012017;3.4019;3.4047;3.4135;3.3885;-0.10%
25012017;3.4073;3.4029;3.4152;3.3962;0.16%
26012017;3.3950;3.4070;3.4137;3.3880;-0.36%
27012017;3.3605;3.3965;3.4019;3.3573;-1.02%
30012017;3.3442;3.3587;3.3748;3.3205;-0.49%
31012017;3.4024;3.3427;3.4060;3.3355;1.74%
01022017;3.3702;3.4038;3.4082;3.3681;-0.95%
02022017;3.3609;3.3695;3.3851;3.3558;-0.28%
03022017;3.3621;3.3608;3.3716;3.3452;0.04%
06022017;3.3497;3.3614;3.3676;3.3336;-0.37%
07022017;3.3337;3.3500;3.3504;3.3196;-0.48%
08022017;3.3354;3.3337;3.3468;3.3186;0.05%
09022017;3.3355;3.3345;3.3406;3.3250;0.00%
10022017;3.3154;3.3371;3.3409;3.3013;-0.60%
13022017;3.2976;3.3128;3.3254;3.2943;-0.54%
14022017;3.2631;3.2980;3.3136;3.2580;-1.05%
15022017;3.2412;3.2630;3.2666;3.2344;-0.67%
16022017;3.2972;3.2403;3.2995;3.2349;1.73%
17022017;3.2954;3.2990;3.3121;3.2793;-0.05%
20022017;3.2763;3.2965;3.3030;3.2723;-0.58%
21022017;3.2613;3.2744;3.2766;3.2486;-0.46%
22022017;3.2344;3.2624;3.2685;3.2294;-0.82%
23022017;3.2376;3.2342;3.2536;3.2283;0.10%
24022017;3.2862;3.2384;3.3003;3.2365;1.50%
27022017;3.2915;3.2854;3.3054;3.2818;0.16%
28022017;3.2885;3.2915;3.3054;3.2862;-0.09%
01032017;3.2592;3.2882;3.2970;3.2570;-0.89%
02032017;3.3164;3.2584;3.3193;3.2497;1.76%
03032017;3.3099;3.3182;3.3360;3.2947;-0.20%
06032017;3.3211;3.3069;3.3236;3.2873;0.34%
07032017;3.2962;3.3225;3.3288;3.2891;-0.75%
08032017;3.3342;3.2965;3.3526;3.2910;1.15%
09032017;3.3775;3.3338;3.3885;3.3272;1.30%
10032017;3.3504;3.3788;3.3929;3.3495;-0.80%
13032017;3.3590;3.3495;3.3710;3.3378;0.26%
14032017;3.3598;3.3590;3.3780;3.3483;0.02%
15032017;3.3317;3.3602;3.3791;3.3233;-0.84%
16032017;3.3573;3.3316;3.3603;3.3178;0.77%
17032017;3.3197;3.3569;3.3655;3.3136;-1.12%
20032017;3.2996;3.3209;3.3505;3.2936;-0.61%
21032017;3.3388;3.2997;3.3460;3.2931;1.19%
22032017;3.3337;3.3388;3.3581;3.3283;-0.15%
23032017;3.3857;3.3319;3.3927;3.3243;1.56%
24032017;3.3569;3.3857;3.4051;3.3527;-0.85%
27032017;3.3969;3.3559;3.4162;3.3552;1.19%
28032017;3.3965;3.3975;3.4114;3.3876;-0.01%
29032017;3.3591;3.3950;3.3992;3.3478;-1.10%
30032017;3.3628;3.3590;3.3660;3.3422;0.11%
31032017;3.3272;3.3611;3.4015;3.3246;-1.06%
03042017;3.3229;3.3288;3.3430;3.3153;-0.13%
04042017;3.3023;3.3239;3.3470;3.3001;-0.62%
05042017;3.3274;3.3016;3.3333;3.2862;0.76%
06042017;3.3452;3.3272;3.3549;3.3081;0.53%
07042017;3.3327;3.3449;3.3512;3.3102;-0.37%
10042017;3.3190;3.3335;3.3404;3.3108;-0.41%
11042017;3.3268;3.3175;3.3526;3.3135;0.24%
12042017;3.3340;3.3285;3.3569;3.3220;0.22%
13042017;3.3375;3.3331;3.3439;3.3094;0.10%
14042017;3.3371;3.3373;3.3445;3.3346;-0.01%
17042017;3.2979;3.3381;3.3507;3.2963;-1.17%
18042017;3.3350;3.2985;3.3528;3.2963;1.12%
19042017;3.3763;3.3352;3.3798;3.3283;1.24%
20042017;3.3744;3.3744;3.4046;3.3665;-0.06%
21042017;3.3775;3.3746;3.3809;3.3630;0.09%
24042017;3.3994;3.4379;3.4426;3.3807;0.65%
25042017;3.4385;3.3998;3.4680;3.3957;1.15%
26042017;3.4589;3.4382;3.4888;3.4262;0.59%
27042017;3.4614;3.4588;3.4651;3.4343;0.07%
28042017;3.4616;3.4619;3.5075;3.4545;0.01%
01052017;3.4621;3.4602;3.4705;3.4530;0.01%
02052017;3.4442;3.4619;3.4882;3.4354;-0.52%
03052017;3.4466;3.4445;3.4524;3.4275;0.07%
04052017;3.5024;3.4466;3.5067;3.4404;1.62%
05052017;3.4949;3.5053;3.5067;3.4787;-0.21%
08052017;3.4951;3.4935;3.5056;3.4729;0.01%
09052017;3.4691;3.4947;3.4966;3.4566;-0.74%
10052017;3.4428;3.4697;3.4781;3.4264;-0.76%
11052017;3.4108;3.4421;3.4504;3.4063;-0.93%
12052017;3.4141;3.4118;3.4278;3.4028;0.10%
15052017;3.4146;3.4121;3.4286;3.3998;0.01%
16052017;3.4316;3.4143;3.4400;3.4118;0.50%
17052017;3.5034;3.4322;3.5059;3.4301;2.09%
18052017;3.7428;3.5076;3.7929;3.4880;6.83%
19052017;3.6456;3.7380;3.7685;3.6322;-2.60%
22052017;3.6713;3.6448;3.7283;3.6317;0.70%
23052017;3.6576;3.6702;3.6858;3.6420;-0.37%
24052017;3.6780;3.6582;3.6886;3.6351;0.56%
25052017;3.6698;3.6753;3.6986;3.6577;-0.22%
26052017;3.6458;3.6692;3.6791;3.6330;-0.65%
29052017;3.6358;3.6450;3.6667;3.6355;-0.27%
30052017;3.6441;3.6361;3.6627;3.6189;0.23%
31052017;3.6278;3.6441;3.6595;3.6251;-0.45%
01062017;3.6450;3.6279;3.6507;3.6046;0.47%
02062017;3.6648;3.6452;3.6759;3.6200;0.54%
05062017;3.7106;3.6616;3.7119;3.6473;1.25%
06062017;3.6965;3.7106;3.7195;3.6888;-0.38%
07062017;3.6804;3.6964;3.7029;3.6658;-0.44%
08062017;3.6576;3.6806;3.6959;3.6570;-0.62%
09062017;3.6913;3.6587;3.6938;3.6383;0.92%
12062017;3.7172;3.6904;3.7266;3.6745;0.70%
13062017;3.7170;3.7168;3.7368;3.6977;-0.01%
14062017;3.6730;3.7165;3.7229;3.6719;-1.18%
15062017;3.6500;3.6735;3.6784;3.6460;-0.63%
16062017;3.6873;3.6492;3.6886;3.6471;1.02%
19062017;3.6599;3.6888;3.7073;3.6572;-0.74%
20062017;3.7045;3.6593;3.7188;3.6564;1.22%
21062017;3.7260;3.7043;3.7271;3.6936;0.58%
22062017;3.7277;3.7266;3.7378;3.7033;0.05%
23062017;3.7422;3.7269;3.7445;3.7237;0.39%
26062017;3.6858;3.7443;3.7470;3.6847;-1.51%
27062017;3.7572;3.6865;3.7814;3.6852;1.94%
28062017;3.7325;3.7572;3.7746;3.7264;-0.66%
29062017;3.7801;3.7314;3.7935;3.7314;1.28%
30062017;3.7788;3.7811;3.7891;3.7515;-0.03%
03072017;3.7520;3.7770;3.7800;3.7436;-0.71%
04072017;3.7546;3.7506;3.7576;3.7424;0.07%
05072017;3.7336;3.7551;3.7739;3.7312;-0.56%
06072017;3.7652;3.7340;3.7864;3.7262;0.85%
07072017;3.7410;3.7661;3.7708;3.7269;-0.64%
10072017;3.7113;3.7381;3.7469;3.7100;-0.79%
11072017;3.7326;3.7113;3.7340;3.7038;0.57%
12072017;3.6608;3.7323;3.7402;3.6586;-1.92%
13072017;3.6632;3.6606;3.6776;3.6490;0.07%
14072017;3.6470;3.6638;3.6699;3.6435;-0.44%
17072017;3.6540;3.6450;3.6566;3.6357;0.19%
18072017;3.6449;3.6548;3.6817;3.6440;-0.25%
19072017;3.6261;3.6446;3.6486;3.6220;-0.52%
20072017;3.6297;3.6258;3.6614;3.6131;0.10%
21072017;3.6644;3.6298;3.6692;3.6200;0.96%
24072017;3.6637;3.6655;3.6742;3.6506;-0.02%
25072017;3.6951;3.6614;3.6970;3.6591;0.86%
26072017;3.6827;3.6972;3.6997;3.6686;-0.34%
27072017;3.6816;3.6831;3.6978;3.6700;-0.03%
28072017;3.6806;3.6812;3.7061;3.6760;-0.03%
31072017;3.7023;3.6772;3.7096;3.6703;0.59%
01082017;3.6898;3.7026;3.7052;3.6681;-0.34%
02082017;3.6908;3.6898;3.7150;3.6880;0.03%
03082017;3.6946;3.6912;3.7136;3.6840;0.10%
04082017;3.6862;3.6957;3.7031;3.6622;-0.23%
07082017;3.6878;3.6848;3.6995;3.6798;0.04%
08082017;3.6751;3.6879;3.7013;3.6649;-0.34%
09082017;3.7111;3.6745;3.7140;3.6656;0.98%
10082017;3.7384;3.7110;3.7442;3.6937;0.74%
11082017;3.7755;3.7382;3.8083;3.7258;0.99%
14082017;3.7567;3.7696;3.7824;3.7389;-0.50%
15082017;3.7197;3.7575;3.7628;3.7152;-0.98%
16082017;3.7094;3.7189;3.7275;3.6980;-0.28%
17082017;3.7224;3.7104;3.7357;3.6780;0.35%
18082017;3.7010;3.7214;3.7388;3.6934;-0.57%
21082017;3.7388;3.6989;3.7471;3.6915;1.02%
22082017;3.7181;3.7396;3.7514;3.7004;-0.55%
23082017;3.7092;3.7189;3.7433;3.7033;-0.24%
24082017;3.7144;3.7089;3.7199;3.6980;0.14%
25082017;3.7673;3.7140;3.7685;3.7035;1.42%
28082017;3.7935;3.7686;3.7959;3.7536;0.70%
29082017;3.7894;3.7934;3.8237;3.7801;-0.11%
30082017;3.7554;3.7900;3.7945;3.7503;-0.90%
31082017;3.7492;3.7565;3.7638;3.7186;-0.17%
01092017;3.7256;3.7489;3.7559;3.7132;-0.63%
04092017;3.7374;3.7263;3.7467;3.7247;0.32%
05092017;3.7134;3.7364;3.7420;3.7000;-0.64%
06092017;3.6936;3.7134;3.7275;3.6934;-0.53%
07092017;3.7262;3.6947;3.7386;3.6930;0.88%
08092017;3.7149;3.7259;3.7476;3.7090;-0.30%
11092017;3.7090;3.7180;3.7180;3.6898;-0.16%
12092017;3.7397;3.7088;3.7553;3.7008;0.83%
13092017;3.7268;3.7395;3.7569;3.7191;-0.34%
14092017;3.7176;3.7269;3.7437;3.7064;-0.25%
15092017;3.7125;3.7170;3.7489;3.7125;-0.14%
18092017;3.7497;3.7158;3.7537;3.7052;1.00%
19092017;3.7601;3.7496;3.7673;3.7401;0.28%
20092017;3.7255;3.7602;3.7690;3.7188;-0.92%
21092017;3.7471;3.7262;3.7561;3.7176;0.58%
22092017;3.7340;3.7466;3.7675;3.7300;-0.35%
25092017;3.7439;3.7360;3.7466;3.7082;0.27%
26092017;3.7344;3.7437;3.7477;3.7186;-0.25%
27092017;3.7508;3.7340;3.7602;3.7155;0.44%
28092017;3.7510;3.7506;3.7725;3.7428;0.01%
29092017;3.7355;3.7515;3.7687;3.7306;-0.41%
02102017;3.7010;3.7392;3.7392;3.6998;-0.92%
03102017;3.6909;3.7003;3.7180;3.6900;-0.27%
04102017;3.6871;3.6910;3.7054;3.6704;-0.10%
05102017;3.6942;3.6869;3.6947;3.6591;0.19%
06102017;3.7033;3.6935;3.7156;3.6847;0.25%
09102017;3.7438;3.7019;3.7486;3.6984;1.09%
10102017;3.7538;3.7429;3.7649;3.7301;0.27%
11102017;3.7622;3.7541;3.7697;3.7428;0.22%
12102017;3.7508;3.7614;3.7687;3.7492;-0.30%
13102017;3.7186;3.7502;3.7588;3.7159;-0.86%
16102017;3.7409;3.7196;3.7437;3.7055;0.60%
17102017;3.7157;3.7414;3.7438;3.7157;-0.67%
18102017;3.7380;3.7155;3.7479;3.7045;0.60%
19102017;3.7536;3.7384;3.7641;3.7330;0.42%
20102017;3.7626;3.7529;3.7662;3.7334;0.24%
23102017;3.8041;3.7586;3.8051;3.7442;1.10%
24102017;3.8146;3.8041;3.8470;3.7940;0.28%
25102017;3.8193;3.8143;3.8494;3.8066;0.12%
26102017;3.8337;3.8188;3.8413;3.7942;0.38%
27102017;3.7572;3.8335;3.8365;3.7515;-2.00%
30102017;3.8321;3.7558;3.8351;3.7529;1.99%
31102017;3.8114;3.8321;3.8436;3.7982;-0.54%
01112017;3.7967;3.8114;3.8258;3.7894;-0.39%
02112017;3.8098;3.7974;3.8201;3.7955;0.35%
03112017;3.8477;3.8096;3.8723;3.7921;0.99%
06112017;3.7727;3.8476;3.8529;3.7685;-1.95%
07112017;3.7904;3.7725;3.8071;3.7543;0.47%
08112017;3.7741;3.7904;3.7989;3.7564;-0.43%
09112017;3.7860;3.7734;3.8028;3.7641;0.32%
10112017;3.8237;3.7860;3.8321;3.7799;1.00%
13112017;3.8259;3.8238;3.8505;3.8160;0.06%
14112017;3.9087;3.8266;3.9133;3.8241;2.16%
15112017;3.9069;3.9083;3.9301;3.9045;-0.05%
16112017;3.8535;3.9067;3.9103;3.8475;-1.37%
17112017;3.8421;3.8539;3.8751;3.8397;-0.30%
20112017;3.8216;3.8403;3.8466;3.8180;-0.53%
21112017;3.8251;3.8215;3.8302;3.8016;0.09%
22112017;3.8117;3.8251;3.8373;3.8066;-0.35%
23112017;3.8184;3.8116;3.8426;3.8085;0.18%
24112017;3.8571;3.8178;3.8587;3.8133;1.01%
27112017;3.8405;3.8580;3.8664;3.8285;-0.43%
28112017;3.8047;3.8407;3.8481;3.7984;-0.93%
29112017;3.8458;3.8038;3.8525;3.7865;1.08%
30112017;3.8958;3.8457;3.9146;3.8276;1.30%
01122017;3.8742;3.8958;3.9083;3.8581;-0.55%
04122017;3.8495;3.8712;3.8739;3.8396;-0.64%
05122017;3.8337;3.8499;3.8541;3.8100;-0.41%
06122017;3.8169;3.8333;3.8426;3.8066;-0.44%
07122017;3.8742;3.8169;3.9127;3.8110;1.50%
08122017;3.8727;3.8737;3.8931;3.8312;-0.04%
11122017;3.8894;3.8743;3.8973;3.8601;0.43%
12122017;3.8825;3.8894;3.9101;3.8784;-0.18%
13122017;3.9146;3.8826;3.9289;3.8652;0.83%
14122017;3.9360;3.9144;3.9606;3.9091;0.55%
15122017;3.8726;3.9361;3.9465;3.8726;-1.61%
18122017;3.8788;3.8724;3.8926;3.8662;0.16%
19122017;3.8954;3.8790;3.9123;3.8765;0.43%
20122017;3.9151;3.8950;3.9203;3.8865;0.51%
21122017;3.9282;3.9143;3.9338;3.9042;0.33%
22122017;3.9572;3.9285;3.9599;3.9094;0.74%
25122017;3.9606;3.9533;3.9651;3.9516;0.09%
26122017;3.9265;3.9602;3.9629;3.9217;-0.86%
27122017;3.9409;3.9267;3.9519;3.9162;0.37%
28122017;3.9560;3.9411;3.9642;3.9375;0.38%
29122017;3.9743;3.9561;3.9849;3.9541;0.46%
01012018;3.9783;3.9760;3.9796;3.9733;0.10%
02012018;3.9302;3.9793;4.0028;3.9229;-1.21%
03012018;3.8893;3.9295;3.9335;3.8847;-1.04%
04012018;3.9036;3.8888;3.9111;3.8859;0.37%
05012018;3.8847;3.9040;3.9156;3.8843;-0.48%
08012018;3.8782;3.8840;3.8920;3.8571;-0.17%
09012018;3.8775;3.8782;3.8823;3.8524;-0.02%
10012018;3.8567;3.8780;3.9099;3.8567;-0.54%
11012018;3.8689;3.8563;3.8971;3.8504;0.32%
12012018;3.9076;3.8691;3.9186;3.8685;1.00%
15012018;3.9442;3.9093;3.9506;3.9068;0.94%
16012018;3.9531;3.9447;3.9619;3.9215;0.23%
17012018;3.9285;3.9527;3.9733;3.9253;-0.62%
18012018;3.9243;3.9284;3.9465;3.9190;-0.11%
19012018;3.9062;3.9236;3.9445;3.9038;-0.46%
22012018;3.9264;3.9209;3.9335;3.8984;0.52%
23012018;3.9812;3.9268;3.9861;3.9140;1.40%
24012018;3.9042;3.9811;4.0003;3.8883;-1.93%
25012018;3.9030;3.9057;3.9474;3.8927;-0.03%
26012018;3.9139;3.9009;3.9322;3.8876;0.28%
29012018;3.9067;3.9181;3.9303;3.9031;-0.18%
30012018;3.9453;3.9068;3.9628;3.8916;0.99%
31012018;3.9572;3.9450;3.9655;3.9168;0.30%
01022018;3.9618;3.9550;3.9750;3.9355;0.12%
02022018;4.0102;3.9616;4.0168;3.9509;1.22%
05022018;4.0349;4.0083;4.0541;3.9980;0.62%
06022018;4.0038;4.0347;4.0622;3.9966;-0.77%
07022018;4.0123;4.0038;4.0248;3.9907;0.21%
08022018;4.0241;4.0121;4.0449;3.9940;0.29%
09022018;4.0305;4.0238;4.0561;4.0053;0.16%
12022018;4.0507;4.0378;4.0526;4.0316;0.50%
13022018;4.0709;4.0517;4.0777;4.0489;0.50%
14022018;4.0057;4.0700;4.0838;3.9992;-1.60%
15022018;4.0367;4.0057;4.0457;3.9928;0.77%
16022018;4.0086;4.0364;4.0529;3.9831;-0.70%
19022018;4.0134;4.0104;4.0198;3.9949;0.12%
20022018;4.0168;4.0133;4.0239;3.9886;0.08%
21022018;4.0159;4.0181;4.0243;3.9985;-0.02%
22022018;4.0077;4.0148;4.0212;3.9977;-0.20%
23022018;3.9805;4.0074;4.0100;3.9730;-0.68%
26022018;3.9734;3.9821;4.0006;3.9682;-0.18%
27022018;3.9777;3.9731;3.9870;3.9623;0.11%
28022018;3.9585;3.9781;3.9811;3.9501;-0.48%
01032018;3.9888;3.9583;3.9954;3.9533;0.77%
02032018;4.0066;3.9888;4.0241;3.9834;0.45%
05032018;4.0005;4.0084;4.0225;3.9905;-0.15%
06032018;3.9838;4.0009;4.0231;3.9733;-0.42%
07032018;4.0278;3.9838;4.0316;3.9809;1.10%
08032018;4.0222;4.0289;4.0394;4.0102;-0.14%
09032018;4.0063;4.0222;4.0272;3.9843;-0.40%
12032018;4.0240;4.0119;4.0284;3.9956;0.44%
13032018;4.0400;4.0230;4.0480;3.9996;0.40%
14032018;4.0324;4.0411;4.0479;4.0173;-0.19%
15032018;4.0434;4.0343;4.0672;4.0256;0.27%
16032018;4.0313;4.0447;4.0685;4.0218;-0.30%
19032018;4.0536;4.0308;4.0656;4.0194;0.55%
20032018;4.0542;4.0529;4.0598;4.0291;0.01%
21032018;4.0377;4.0550;4.0725;4.0163;-0.41%
22032018;4.0793;4.0377;4.0814;4.0304;1.03%
23032018;4.0916;4.0788;4.1039;4.0638;0.30%
26032018;4.1208;4.0901;4.1265;4.0843;0.71%
27032018;4.1254;4.1205;4.1398;4.0993;0.11%
28032018;4.0869;4.1287;4.1335;4.0865;-0.93%
29032018;4.0667;4.0867;4.1026;4.0515;-0.49%
30032018;4.0727;4.0661;4.0755;4.0630;0.15%
02042018;4.0734;4.0738;4.0923;4.0693;0.02%
03042018;4.0999;4.0720;4.1035;4.0533;0.65%
04042018;4.0882;4.1005;4.1392;4.0848;-0.29%
05042018;4.0941;4.0885;4.0989;4.0410;0.14%
06042018;4.1391;4.0946;4.1528;4.0862;1.10%
09042018;4.2139;4.1354;4.2192;4.1300;1.81%
10042018;4.2119;4.2138;4.2475;4.2014;-0.05%
11042018;4.1734;4.2137;4.2408;4.1714;-0.91%
12042018;4.2075;4.1732;4.2171;4.1458;0.82%
13042018;4.2239;4.2068;4.2342;4.1847;0.39%
16042018;4.2332;4.2233;4.2538;4.2104;0.22%
17042018;4.2158;4.2334;4.2453;4.1873;-0.41%
